User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Charging Duration (hours),Charging Rate(Kw),Charging Cost (USD),Time of Day,Energy Consumed (kwh),Day of Week,State of Charge (Start %),Distance Driven (since last charge) (km),State of Charge (End %),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Latitude,Longitude,Calculation1,Calculation2,Calculation3
User_1155,Nissan Leaf,85,Station_412,Chicago,18-02-2024 02:00:00,18-02-2024 02:47:00,1.197691870,6.483340580,30.379711930,Afternoon,41.993262195,Saturday,46.354789326,54.268091216,91.106881276,37.289829970,4,Level 1,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1156,Chevy Bolt,24.739974706,Station_204,Chicago,18-02-2024 03:00:00,18-02-2024 04:12:00,0.550017695,30.846818883,12.732121851,Evening,38.697186567,Thursday,27.790526414,384.690568599,54.736929965,36.663170799,5,Level 1,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1157,Tesla Model 3,84.631703188,Station_194,New York,18-02-2024 04:00:00,18-02-2024 07:57:00,1.704601591,23.577850717,17.185510405,Morning,62.262656354,Monday,34.702062109,299.662950764,51.284013193,9.250148405,2,Level 2,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1158,Tesla Model 3,62,Station_235,New York,18-02-2024 05:00:00,18-02-2024 08:10:00,3.794989582,34.740983703,13.907181769,Evening,35.844139093,Friday,55.960807962,263.576208613,87.105567996,9.187857177,6,DC Fast Charger,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1159,Nissan Leaf,100,Station_206,Los Angeles,18-02-2024 06:00:00,18-02-2024 08:02:00,3.540379012,26.484266980,14.828912403,Morning,55.468836822,Friday,38.475176801,76.926544606,82.298362751,1.358505521,0,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1160,Hyundai Kona,62,Station_150,Chicago,18-02-2024 07:00:00,18-02-2024 09:12:00,1.483281034,47.609115993,9.040987724,Afternoon,19.721540011,Friday,58.690095944,32.323625390,84.552868206,35.769526773,1.413107130,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1161,Tesla Model 3,28.592175520,Station_159,New York,18-02-2024 08:00:00,18-02-2024 10:33:00,2.186149182,14.971801438,14.502847436,Afternoon,68.450256755,Thursday,26.459694564,61.808973209,98.790221010,18.599293737,4.387500969,Level 1,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1162,Tesla Model 3,62,Station_279,Los Angeles,18-02-2024 09:00:00,18-02-2024 09:39:00,1.659160703,10.887323540,17.623139346,Morning,79.949744112,Tuesday,52.135175026,176.221328496,93.017153058,34.428699238,6,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1163,Chevy Bolt,85,Station_304,Los Angeles,18-02-2024 10:00:00,18-02-2024 11:42:00,3.717389863,28.753354343,19.649284131,Afternoon,60.468986726,Thursday,33.679239622,147.735925104,78.908548274,-2.660103203,1,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1164,BMW i3,75,Station_404,Chicago,18-02-2024 11:00:00,18-02-2024 14:36:00,1.717828015,23.771635495,16.084339541,Evening,35.382659529,Thursday,54.481462117,33.687799215,70.459848410,33.893571384,5,Level 1,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1165,Nissan Leaf,62,Station_381,San Francisco,18-02-2024 12:00:00,18-02-2024 13:00:00,0.602417382,45.364514561,33.811859893,Morning,37.688027665,Sunday,17.969742476,172.101938268,67.456687147,26.066961754,1,Level 2,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1166,Nissan Leaf,110.658127925,Station_166,Chicago,18-02-2024 13:00:00,18-02-2024 16:05:00,1.470669721,30.185692833,16.076186601,Afternoon,20.793439288,Saturday,33.550428710,155.784415726,93.646364916,13.659919054,6,Level 2,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1167,Hyundai Kona,100,Station_311,San Francisco,18-02-2024 14:00:00,18-02-2024 15:29:00,3.799819208,38.625545595,13.611919471,Night,53.362894702,Friday,33.266651605,42.139414225,92.036454123,29.880196472,4,Level 2,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1168,Hyundai Kona,100,Station_68,Los Angeles,18-02-2024 15:00:00,18-02-2024 17:40:00,1.640424038,30.485773673,15.806354521,Afternoon,24.267335453,Tuesday,74.684223698,80.318570024,79.530174476,11.697359729,6,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1169,Nissan Leaf,62,Station_463,New York,18-02-2024 16:00:00,18-02-2024 18:27:00,2.844191158,21.898724384,38.646365134,Night,68.209043459,Wednesday,87.901076001,71.169429774,63.862152000,34.375359506,5,Level 2,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1170,Hyundai Kona,100,Station_88,Houston,18-02-2024 17:00:00,18-02-2024 20:32:00,2.858349510,45.326744590,38.036426159,Afternoon,27.706067785,Tuesday,46.483029185,104.861672806,98.627344022,19.029287814,4,Level 1,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1171,Chevy Bolt,50,Station_217,Los Angeles,18-02-2024 18:00:00,18-02-2024 18:43:00,0.729882925,45.758313859,35.265394933,Night,76.687312226,Sunday,33.294245180,190.937931483,52.039262529,38.738625236,1,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1172,Nissan Leaf,50,Station_1,New York,18-02-2024 19:00:00,18-02-2024 22:35:00,0.564110225,25.041460305,33.712647194,Afternoon,45.364577876,Thursday,39.082325991,109.931914968,91.733706084,37.330821979,5,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1173,Hyundai Kona,50,Station_135,Los Angeles,18-02-2024 20:00:00,18-02-2024 22:52:00,1.374496386,46.477342947,8.154864479,Night,27.498043112,Monday,61.564447997,97.462368813,63.289723674,12.409795888,3,DC Fast Charger,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1174,Nissan Leaf,100,Station_185,Chicago,18-02-2024 21:00:00,18-02-2024 21:31:00,3.681492980,33.463625658,38.766173523,Morning,74.706930877,Tuesday,56.908197426,166.683144269,90.237969930,7.884105498,1,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1175,BMW i3,100,Station_351,San Francisco,18-02-2024 22:00:00,18-02-2024 22:53:00,2.781840207,24.984012954,12.977643007,Morning,37.520452506,Friday,23.173993641,27.716882850,79.151555317,-7.647816774,0,DC Fast Charger,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1176,Tesla Model 3,100.565150070,Station_140,Los Angeles,18-02-2024 23:00:00,19-02-2024 02:55:00,2.906538552,26.031190493,25.485347413,Night,24.043469350,Monday,81.153183194,146.922006901,50.450035293,8.825917552,1,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1177,Nissan Leaf,75,Station_106,New York,19-02-2024 00:00:00,19-02-2024 01:33:00,1.278370024,48.576491100,15.141281107,Afternoon,9.516527333,Wednesday,18.262214822,207.104987329,88.414129981,27.830930909,0,Level 2,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1178,Tesla Model 3,48.353716062,Station_133,Chicago,19-02-2024 01:00:00,19-02-2024 04:48:00,3.036909807,19.461110622,20.339610389,Evening,39.884269936,Wednesday,58.016494112,172.519490173,52.288372658,31.636689289,4,Level 1,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1179,Hyundai Kona,50,Station_108,Houston,19-02-2024 02:00:00,19-02-2024 04:09:00,2.290446688,39.127025402,34.399691848,Evening,5.755524649,Monday,63.615568696,107.669044253,73.807350446,18.962712203,3,DC Fast Charger,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1180,Tesla Model 3,100,Station_178,Chicago,19-02-2024 03:00:00,19-02-2024 05:23:00,1.704673382,41.184942674,18.408041959,Evening,13.003539500,Sunday,40.694992131,245.858001076,57.666008932,39.631908792,6,Level 2,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1181,Nissan Leaf,62,Station_298,San Francisco,19-02-2024 04:00:00,19-02-2024 04:53:00,2.857214340,21.496163367,19.295581036,Evening,21.351573836,Wednesday,49.323139541,29.259397335,56.183631873,2.501201970,6,Level 1,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1182,BMW i3,100,Station_358,Chicago,19-02-2024 05:00:00,19-02-2024 08:04:00,1.663970333,7.243947956,17.932954042,Night,48.846650669,Monday,22.710321136,107.308205915,62.070073505,-0.336715470,3,DC Fast Charger,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1183,Hyundai Kona,100,Station_380,Houston,19-02-2024 06:00:00,19-02-2024 09:14:00,2.858817714,14.832917020,34.448123815,Morning,9.206012695,Thursday,46.607930464,280.543685350,66.146788062,18.455941632,7,DC Fast Charger,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1184,Nissan Leaf,75,Station_396,New York,19-02-2024 07:00:00,19-02-2024 09:00:00,1.906483185,26.749078187,37.018731276,Morning,19.936707182,Monday,12.434282853,105.657247270,139.897408053,3.369212622,3,Level 2,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1185,Hyundai Kona,62,Station_359,Los Angeles,19-02-2024 08:00:00,19-02-2024 11:16:00,1.054362414,27.817382166,12.426903943,Evening,40.480082812,Thursday,43.435016554,122.295408178,56.188429030,12.786009353,2,Level 1,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1186,Chevy Bolt,85,Station_146,San Francisco,19-02-2024 09:00:00,19-02-2024 12:40:00,2.850238345,14.984051431,22.646102965,Morning,76.187787883,Sunday,10.285314614,69.186586835,76.733735409,15.247349650,0,Level 1,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1187,Tesla Model 3,75,Station_450,Houston,19-02-2024 10:00:00,19-02-2024 13:56:00,3.609229820,13.825035587,35.858869853,Night,72.940731657,Friday,44.086319349,19.308315741,61.937250517,38.666963310,6,DC Fast Charger,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1188,Chevy Bolt,75,Station_74,San Francisco,19-02-2024 11:00:00,19-02-2024 11:55:00,1.712893744,24.646181905,31.057746283,Evening,24.541697449,Friday,18.634468421,81.738561814,76.455934053,-1.638193560,4.592278256,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1189,Nissan Leaf,85,Station_463,Chicago,19-02-2024 12:00:00,19-02-2024 13:34:00,3.481438169,24.646181905,15.134226308,Night,7.446816605,Wednesday,65.871422800,30.922216334,84.108926303,10.506884363,2.077846517,Level 1,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1190,BMW i3,85,Station_478,San Francisco,19-02-2024 13:00:00,19-02-2024 15:29:00,1.663180131,24.646181905,38.886174141,Night,17.199039032,Saturday,24.073834346,160.293924510,76.811157833,-4.253532923,1,Level 2,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1191,Hyundai Kona,50,Station_108,Houston,19-02-2024 14:00:00,19-02-2024 14:33:00,2.287832255,21.672225736,8.331034986,Afternoon,40.480082812,Saturday,58.687366928,116.655078469,84.960096462,-3.112536169,1,DC Fast Charger,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1192,Tesla Model 3,75,Station_122,Los Angeles,19-02-2024 15:00:00,19-02-2024 18:06:00,1.095354362,7.443107755,11.989514562,Night,72.278554116,Monday,87.220626492,155.305080068,65.566313871,4.698829486,7,Level 1,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1193,Hyundai Kona,85,Station_17,Los Angeles,19-02-2024 16:00:00,19-02-2024 16:30:00,2.461603716,43.701168260,17.784552971,Afternoon,18.017051005,Sunday,71.410758572,28.549203893,76.221361723,19.165600703,4,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1194,Nissan Leaf,75,Station_196,San Francisco,19-02-2024 17:00:00,19-02-2024 18:19:00,2.421411222,6.938614079,37.985800566,Evening,59.126629342,Thursday,47.378590585,238.736360989,51.070619780,19.745234345,0,Level 1,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1195,Hyundai Kona,85,Station_327,New York,19-02-2024 18:00:00,19-02-2024 20:19:00,4.226667873,32.797320445,25.030775501,Night,35.866680991,Friday,83.515686038,258.031717140,85.701878486,8.253481654,5.352188076,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1196,Tesla Model 3,62,Station_318,San Francisco,19-02-2024 19:00:00,19-02-2024 21:48:00,1.887664001,49.333234522,30.865446026,Morning,5.200112601,Sunday,18.983577713,179.292690195,89.644635550,37.576726724,2.396060329,Level 1,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1197,Nissan Leaf,50,Station_297,Chicago,19-02-2024 20:00:00,19-02-2024 21:43:00,1.192906394,25.798792627,17.020098363,Evening,28.772274027,Friday,27.985355247,163.039032397,69.496378087,37.485347310,6,Level 2,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1198,Hyundai Kona,75,Station_479,Los Angeles,19-02-2024 21:00:00,20-02-2024 00:36:00,3.099767922,37.774422654,31.222746193,Night,61.908017169,Friday,18.216135309,291.180904764,88.055422088,18.774884869,3,Level 1,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1199,BMW i3,100,Station_499,Los Angeles,19-02-2024 22:00:00,19-02-2024 23:31:00,2.848815611,12.540742927,26.828227672,Night,35.017606523,Wednesday,19.069365299,49.665637709,77.586916513,10.204876258,3,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1200,Nissan Leaf,50,Station_252,Los Angeles,19-02-2024 23:00:00,20-02-2024 00:50:00,2.614062988,27.499247529,33.993934182,Morning,14.804488743,Friday,19.598024653,58.870163693,82.033538412,27.222157809,3,DC Fast Charger,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1201,Nissan Leaf,75,Station_487,New York,20-02-2024 00:00:00,20-02-2024 03:13:00,1.020825259,47.439752149,31.701056437,Afternoon,65.102918741,Saturday,17.253972049,41.256097099,99.671797568,10.926311833,4,Level 1,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1202,BMW i3,75,Station_119,New York,20-02-2024 01:00:00,20-02-2024 02:25:00,3.405813277,35.164034360,15.365010754,Night,18.120951027,Tuesday,41.081555230,277.015089891,146.759451377,4.599632828,7,Level 1,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1203,Chevy Bolt,86.718093815,Station_162,Houston,20-02-2024 02:00:00,20-02-2024 04:20:00,2.942916166,20.391192291,32.964191151,Night,61.631049659,Wednesday,23.357818084,83.919918463,96.408883014,-6.983337242,3,Level 1,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1204,Tesla Model 3,75,Station_198,San Francisco,20-02-2024 03:00:00,20-02-2024 03:50:00,3.736266175,39.467878784,21.006783801,Morning,71.805919389,Monday,49.899302365,55.974774420,60.391694837,-0.831142271,2,DC Fast Charger,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1205,Chevy Bolt,100,Station_498,San Francisco,20-02-2024 04:00:00,20-02-2024 06:50:00,1.599027738,42.364389732,19.230490242,Evening,45.989184337,Tuesday,63.543473996,113.455118823,60.390193725,5.824782103,3,Level 1,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1206,Hyundai Kona,100,Station_486,Chicago,20-02-2024 05:00:00,20-02-2024 05:38:00,1.309329281,47.503737971,35.547940426,Night,45.858999052,Wednesday,26.447257317,85.004778682,50.882908852,7.159703373,4,Level 2,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1207,BMW i3,100,Station_45,Los Angeles,20-02-2024 06:00:00,20-02-2024 08:48:00,2.870813714,3.856230310,5.433701239,Afternoon,55.691891653,Sunday,25.912943297,153.596787736,91.244255984,11.353634994,0,Level 2,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1208,Chevy Bolt,61.953366352,Station_314,New York,20-02-2024 07:00:00,20-02-2024 10:52:00,3.661900843,36.769874029,9.644170359,Afternoon,23.050456238,Wednesday,36.143534809,286.378821354,50.590866789,-7.858269925,2,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1209,Nissan Leaf,50,Station_179,Chicago,20-02-2024 08:00:00,20-02-2024 09:39:00,0.694129940,37.675321852,35.475188683,Morning,39.972724249,Thursday,88.297370964,60.917290925,71.136508309,11.022766626,4,Level 1,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1210,Hyundai Kona,75,Station_382,Chicago,20-02-2024 09:00:00,20-02-2024 11:38:00,1.461767983,6.306066001,46.172917439,Afternoon,21.053579405,Tuesday,50.709819229,135.637112118,64.136523500,26.193341439,5,DC Fast Charger,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1211,Hyundai Kona,100,Station_418,New York,20-02-2024 10:00:00,20-02-2024 12:27:00,2.912460339,24.646181905,15.662214105,Night,8.789017000,Tuesday,49.823743763,98.660245381,86.764833940,-9.124475929,1,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1212,Chevy Bolt,62,Station_44,San Francisco,20-02-2024 11:00:00,20-02-2024 14:47:00,2.819041425,34.006132931,14.873470666,Afternoon,97.667765393,Saturday,31.716910712,249.072370606,63.995768027,-7.754748569,5,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1213,Chevy Bolt,100,Station_271,Los Angeles,20-02-2024 12:00:00,20-02-2024 15:54:00,2.705994138,34.101598144,29.244883247,Night,39.945796320,Tuesday,15.073705966,132.786642882,98.611329899,-5.499048907,1,Level 1,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1214,BMW i3,86.166488470,Station_78,San Francisco,20-02-2024 13:00:00,20-02-2024 14:25:00,3.069542307,35.239594294,43.374108624,Morning,41.012920406,Friday,56.930676730,223.720025767,79.675049546,31.589057801,2,Level 1,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1215,Tesla Model 3,75,Station_326,Chicago,20-02-2024 14:00:00,20-02-2024 15:00:00,3.254397836,26.144302699,12.858236230,Afternoon,11.422192305,Saturday,75.858915137,31.306384739,60.199692035,-2.441595301,4,DC Fast Charger,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1216,Chevy Bolt,100,Station_178,Los Angeles,20-02-2024 15:00:00,20-02-2024 16:06:00,1.772806900,23.876731572,23.703293537,Night,52.284372293,Sunday,21.858620179,41.291556650,79.264628828,6.385560977,6,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1217,Chevy Bolt,75,Station_357,Houston,20-02-2024 16:00:00,20-02-2024 19:24:00,3.306874018,11.179014561,10.906383272,Evening,77.632345692,Friday,54.643859300,101.402912195,58.018184775,2.211083950,2,DC Fast Charger,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1218,Nissan Leaf,50,Station_498,Chicago,20-02-2024 17:00:00,20-02-2024 19:00:00,2.206144329,21.857389617,23.920286375,Night,14.175393197,Saturday,18.139377517,295.959330919,64.344094890,8.013999618,7,Level 1,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1219,Hyundai Kona,62,Station_416,San Francisco,20-02-2024 18:00:00,20-02-2024 20:23:00,2.260746872,36.286078730,35.182386550,Night,28.337522358,Monday,25.450179506,85.885641570,95.748064101,15.725063881,7,DC Fast Charger,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1220,Tesla Model 3,100,Station_451,San Francisco,20-02-2024 19:00:00,20-02-2024 22:55:00,1.730276404,11.380196212,30.594485769,Morning,17.628897373,Sunday,88.543557712,179.748908930,54.643514186,36.445913028,5,Level 1,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1221,Nissan Leaf,75,Station_3,San Francisco,20-02-2024 20:00:00,20-02-2024 22:37:00,1.131029999,12.817069906,29.151018970,Night,45.451115363,Saturday,59.313025607,39.891354629,59.871478738,37.731308996,0,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1222,BMW i3,50,Station_214,New York,20-02-2024 21:00:00,21-02-2024 00:24:00,3.590241416,17.663341420,12.392087197,Morning,49.660925500,Monday,68.711019287,236.731516763,84.881612965,-4.137528822,0,Level 2,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1223,BMW i3,85,Station_342,Chicago,20-02-2024 22:00:00,21-02-2024 00:31:00,2.159224759,18.819584772,23.772348371,Night,23.942080345,Saturday,24.122328324,190.201765641,90.830254703,-3.244674645,3,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1224,Chevy Bolt,85,Station_74,Los Angeles,20-02-2024 23:00:00,21-02-2024 00:38:00,2.441421135,23.603714405,10.910507508,Night,23.869922732,Monday,75.638326533,158.222454765,58.594387475,11.047991753,0,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1225,Chevy Bolt,50,Station_51,San Francisco,21-02-2024 00:00:00,21-02-2024 03:35:00,2.494662938,19.669670793,21.978604438,Night,8.641282041,Friday,13.248417757,132.613415821,85.291838688,0.874164657,4,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1226,BMW i3,75,Station_67,San Francisco,21-02-2024 01:00:00,21-02-2024 02:05:00,0.767174748,24.646181905,37.339629434,Morning,11.139612944,Sunday,75.437947512,246.705819931,98.855157019,35.776099750,5,Level 1,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1227,Chevy Bolt,100,Station_332,New York,21-02-2024 02:00:00,21-02-2024 03:01:00,0.979076033,38.513927730,6.692686296,Night,46.402428188,Sunday,61.771414346,18.639471829,58.625277860,-1.898691929,3,Level 1,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1228,Tesla Model 3,64.925382624,Station_93,Los Angeles,21-02-2024 03:00:00,21-02-2024 04:33:00,3.498121979,28.926485022,37.507692605,Morning,77.266219954,Saturday,34.592327973,27.664902149,92.205410499,11.995372899,3,Level 2,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1229,Chevy Bolt,100,Station_176,Chicago,21-02-2024 04:00:00,21-02-2024 07:48:00,3.976970384,34.953901771,30.413027625,Evening,5.995140565,Thursday,36.398050274,270.663863065,62.029398282,22.975563617,5,DC Fast Charger,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1230,Hyundai Kona,54.032236273,Station_145,Houston,21-02-2024 05:00:00,21-02-2024 08:19:00,3.342356049,40.176850774,12.186151848,Morning,21.270741906,Saturday,23.971109179,75.727564389,90.943025810,31.346857586,6,DC Fast Charger,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1231,Chevy Bolt,62,Station_7,New York,21-02-2024 06:00:00,21-02-2024 07:17:00,0.948056228,42.516688757,21.812883737,Evening,38.138606538,Monday,79.209664337,145.034295774,147.492130125,39.707429476,7,Level 1,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_1232,Nissan Leaf,85,Station_269,Chicago,21-02-2024 07:00:00,21-02-2024 10:51:00,2.060733860,10.493519677,16.652942997,Morning,37.998032528,Sunday,21.310004448,214.384105981,58.473088012,-1.844830529,1,DC Fast Charger,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1233,Tesla Model 3,50,Station_376,Houston,21-02-2024 08:00:00,21-02-2024 09:50:00,2.141299952,17.341366456,18.143998915,Morning,12.893142356,Wednesday,78.392871232,88.540418105,78.815907487,20.055112427,0,Level 2,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1234,Nissan Leaf,85,Station_322,San Francisco,21-02-2024 09:00:00,21-02-2024 12:07:00,1.962273164,22.680422266,32.741871551,Night,60.624560711,Friday,71.576788178,286.422088870,66.870861215,29.723743737,4,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1235,Nissan Leaf,100,Station_4,San Francisco,21-02-2024 10:00:00,21-02-2024 12:58:00,1.616070495,27.796976647,58.254606571,Afternoon,40.480082812,Thursday,74.475232239,58.282293041,75.870762998,33.665761443,7,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1236,Hyundai Kona,75,Station_138,Los Angeles,21-02-2024 11:00:00,21-02-2024 12:29:00,0.890728405,21.326264140,21.908275941,Afternoon,5.868319196,Wednesday,28.900832550,280.976202424,97.353435850,-1.562489789,4,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1237,Tesla Model 3,62,Station_231,Houston,21-02-2024 12:00:00,21-02-2024 14:50:00,1.281602665,36.601306181,29.781481795,Night,40.480082812,Wednesday,76.960229498,11.769409245,83.756621480,12.235644570,1,Level 1,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_1238,Tesla Model 3,100,Station_88,San Francisco,21-02-2024 13:00:00,21-02-2024 13:30:00,1.224897157,26.423781939,17.058993338,Evening,77.698790245,Friday,52.498644879,196.289536439,66.179190662,36.642490038,5,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1239,Tesla Model 3,85,Station_17,San Francisco,21-02-2024 14:00:00,21-02-2024 15:34:00,2.243421807,31.654116000,38.094525493,Night,94.365329409,Saturday,43.879008937,205.840361618,62.259321461,19.119130637,7,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1240,Tesla Model 3,62,Station_52,Los Angeles,21-02-2024 15:00:00,21-02-2024 16:02:00,1.767862582,36.002754171,10.432237271,Afternoon,43.958226317,Tuesday,60.904865243,49.912119874,81.093565137,3.915833021,4,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_1241,Tesla Model 3,85,Station_134,Chicago,21-02-2024 16:00:00,21-02-2024 17:07:00,1.912724342,42.366246632,15.661894933,Morning,76.480744202,Thursday,27.945913497,92.327219016,85.815523697,5.652113104,3,DC Fast Charger,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_1242,Hyundai Kona,78.511077760,Station_211,San Francisco,21-02-2024 17:00:00,21-02-2024 17:54:00,3.264935423,5.923176780,37.277616081,Night,66.178195250,Saturday,40.621732444,108.140550418,54.008866122,2.241616906,3,DC Fast Charger,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_1243,Chevy Bolt,50,Station_325,New York,21-02-2024 18:00:00,21-02-2024 21:03:00,3.728899691,6.798600809,21.089160226,Evening,76.242423787,Friday,76.959076916,94.429696485,61.473922912,2.554657853,4,DC Fast Charger,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
